STATE,WHSE,DATE,SUPPLIER,BLOCK,BLOCK LOC,TRK,WT,SKS,MC,GRIT,ASTM,JIS,VM,ASH,FC,REMARKS,PHP/KG,PHP TTL,MC WTD,GRIT WTD,ASTM WTD,JIS WTD,VM WTD,ASH WTD,FC WTD,CLEAN_BLOCK
IN-USE,WHSE D,46006,Bagiuo /Tipalan,NOV-25-BLK8,D-18D,JEM 960,5836,168,13,2.14,0.581,0.601,14.94,3.85,81.21,"JEM960 net kilos of 5,895 - 1%(MC) = 5,836  / PILED IN NOVEMBER # 8",45,262620,75868,12489.04,3390.716,3507.436,87189.84,22468.6,473941.56,NOV-25-BLK8
,WHSE C,46006,Ornales,DEC-25-BLK5,C-18B,LFF 835,11380,314,10.27,2.91,0.578,0.598,13.19,2.53,84.28,,48,546240,116872.6,33115.8,6577.64,6805.24,150102.2,28791.4,959106.4,DEC-25-BLK5
,WHSE C,46006,Ornales,DEC-25-BLK8,C-18A,MAV9202,21820,510,10.47,2.31,0.546,0.566,12.46,4.08,83.46,,48,1047360,228455.4,50404.2,11913.72,12350.12,271877.2,89025.6,1821097.2,DEC-25-BLK8
,WHSE C,46006,Mercado,DEC-25-BLK8,C-18A,MDH 272,7340,212,10.14,2.66,0.568,0.588,14.49,2.66,82.85,,46,337640,74427.6,19524.4,4169.12,4315.92,106356.6,19524.4,608119,DEC-25-BLK8
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
IN-USE,WHSE A,46007,Paquibot,DEC-25-BLK7,A-19C,KCA 378,18405,458,11.74,2.73,0.575,0.595,12.25,3.53,84.22,,46.75,860433.75,216074.7,50245.65,10582.875,10950.975,225461.25,64969.65,1550069.1,DEC-25-BLK7
CLOSED,WHSE D,46007,Tanilon,DEC-25-BLK4,D-11D,218842,5790,125,12.07,2.81,0.585,0.605,13.98,2.43,83.59,,45,260550,69885.3,16269.9,3387.15,3502.95,80944.2,14069.7,483986.1,DEC-25-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE C,46008,Ornales,DEC-25-BLK8,C-18A,LFF 835,11260,385,10.4,2.81,0.581,0.601,13.4,3.14,83.46,,48,540480,117104,31640.6,6542.06,6767.26,150884,35356.4,939759.6,DEC-25-BLK8
,WHSE D,46008,Lacoto,NOV-25-BLK9,D-19D,NEV 8612,18984,438,14.07,2.73,0.575,0.595,11.38,3.96,84.66,"NEV 8612 net kilos of 19,385 - 2.07%(MC) = 18,984 / PILED IN NOVEMBER # 9",43,816312,267104.88,51826.32,10915.8,11295.48,216037.92,75176.64,1607185.44,NOV-25-BLK9
CLOSED,WHSE D,46008,Layupan,DEC-25-BLK10,D-20D,NFD 5679,23837,478,18.87,2.53,0.568,0.588,12.24,3.4,84.36,,42,1001154,449804.19,60307.61,13539.416,14016.156,291764.88,81045.8,2010889.32,DEC-25-BLK10
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46009,Paquibot,DEC-25-BLK11,A-18C,AAV 6111,17810,463,10.8,2.17,0.585,0.605,14.56,2.35,83.09,,49,872690,192348,38647.7,10418.85,10775.05,259313.6,41853.5,1479832.9,DEC-25-BLK11
,WHSE A,46009,Paquibot,DEC-25-BLK11,A-18C,MAN 3625,19205,540,11.8,2.21,0.571,0.591,13.79,3.86,82.35,,49.5,950647.5,226619,42443.05,10966.055,11350.155,264836.95,74131.3,1581531.75,DEC-25-BLK11
,WHSE D,46009,Llanto,DEC-25-BLK9,D-13A,ALA 9958,23837,510,13,2.11,0.581,0.601,12.49,3.19,84.32,"ALA9958 net kilos  of  24,555 - 4% (MC) = 23,573",42,1001154,309881,50296.07,13849.297,14326.037,297724.13,76040.03,2009935.84,DEC-25-BLK9
,,,,,,,,,19.07,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,46009,Tag-at,DEC-25-FEED3,,KCA 378,14505,428,10.27,2.34,0.575,0.595,13.86,2.77,83.37,FEEDING ,46.5,674482.5,148966.35,33941.7,8340.375,8630.475,201039.3,40178.85,1209281.85,DEC-25-FEED3
,WHSE C,46009,Ornales,DEC-25-BLK8,C-18A,LFF 835,11370,340,10.2,3.1,0.578,0.598,12.94,3.21,83.85,,48,545760,115974,35247,6571.86,6799.26,147127.8,36497.7,953374.5,DEC-25-BLK8
,WHSE C,46009,Mercado,DEC-25-BLK8,C-18A,MDH 272,8885,228,11.47,3.81,0.565,0.585,15.6,2.99,81.41,,46,408710,101910.95,33851.85,5020.025,5197.725,138606,26566.15,723327.85,DEC-25-BLK8
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46010,Paquibot,DEC-25-BLK11,A-18C,AAV 6111,18590,443,11.67,2.32,0.578,0.598,13.08,3.88,83.04,,49,910910,216945.3,43128.8,10745.02,11116.82,243157.2,72129.2,1543713.6,DEC-25-BLK11
IN-USE,WHSE C,46010,Ornales,DEC-25-BLK12,C-17A,MAV9202,20715,609,10.6,3.71,0.559,0.579,13.77,4.12,82.11,,48,994320,219579,76852.65,11579.685,11993.985,285245.55,85345.8,1700908.65,DEC-25-BLK12
IN-USE,WHSE C,46010,Ornales,DEC-25-BLK12,C-17A,CCN 7397,9040,280,9.47,3.61,0.571,0.591,14.95,2.8,82.25,,48,433920,85608.8,32634.4,5161.84,5342.64,135148,25312,743540,DEC-25-BLK12
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,46011,Paquibot,DEC-25-FEED4,,KCA 378,18285,436,11.74,2.44,0.575,0.595,12.28,3.91,83.81,,49,895965,214665.9,44615.4,10513.875,10879.575,224539.8,71494.35,1532465.85,DEC-25-FEED4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE D,46013,Paquibot,DEC-25-BLK14,D-16A,MAN 3625,21710,516,11.6,2.71,0.578,0.598,12.61,3.4,83.99,,49.5,1074645,251836,58834.1,12548.38,12982.58,273763.1,73814,1823422.9,DEC-25-BLK14
CLOSED,WHSE D,46013,Lacoto,DEC-25-BLK4,D-11D,NEV 8612,17276,448,13,2.77,0.571,0.591,11.54,3.92,84.54,"NEV 8612 net kilos of 17,450 - 1.%(MC) = 17,276 ",43,742868,224588,47854.52,9864.596,10210.116,199365.04,67721.92,1460513.04,DEC-25-BLK4
,WHSE D,46013,Esito,NOV-25-BLK9,D-19D,KDE 457,9692,253,14.2,2.18,0.585,0.605,14.66,2.57,82.77,"KDE 457 net kilos of 9,910 - 2.20% (MC) = 9,692  / PILED IN NOVEMBER # 9",45,436140,137626.4,21128.56,5669.82,5863.66,142084.72,24908.44,802206.84,NOV-25-BLK9
,WHSE D,46013,Layupan,NOV-25-BLK17,D-15B,NFD 5679,15257,312,14.07,2.73,0.568,0.588,11.78,3.55,84.67,"NFD 5679 net kilos 15,580 - 2.07%(MC) = 15,257 / PILED IN NOVEMBER # 17",42,640794,214665.99,41651.61,8665.976,8971.116,179727.46,54162.35,1291810.19,NOV-25-BLK17
IN-USE,WHSE C,46013,Ornales,DEC-25-BLK12,C-17A,LFF 835,11585,383,9.2,3.11,0.581,0.601,13.44,2.91,83.65,,48,556080,106582,36029.35,6730.885,6962.585,155702.4,33712.35,969085.25,DEC-25-BLK12
IN-USE,WHSE C,46013,Mercado,DEC-25-BLK12,C-17A,MAK 8332,6380,180,8.8,3.61,0.562,0.582,13.72,3.17,83.11,,46,293480,56144,23031.8,3585.56,3713.16,87533.6,20224.6,530241.8,DEC-25-BLK12
CLOSED,WHSE C,46013,Ornales,DEC-25-BLK13,C-17B,MAV9202,20965,668,10.2,3.14,0.546,0.566,11.78,3.84,84.38,,48,1006320,213843,65830.1,11446.89,11866.19,246967.7,80505.6,1769026.7,DEC-25-BLK13
CLOSED,WHSE C,46013,Mercado,DEC-25-BLK13,C-17B,MDH 272,9050,266,9.87,3.71,0.565,0.585,14.83,2.44,82.73,,46,416300,89323.5,33575.5,5113.25,5294.25,134211.5,22082,748706.5,DEC-25-BLK13
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE D,46014,Paquibot,DEC-25-BLK14,D-16A,AAV 6111,18060,454,11.54,2.77,0.571,0.591,13.16,3.59,83.25,,49,884940,208412.4,50026.2,10312.26,10673.46,237669.6,64835.4,1503495,DEC-25-BLK14
CLOSED,FEED,46014,Tag-at,DEC-25-FEED5,,KCA 378,16155,445,11.27,3.81,0.575,0.595,14.04,2.79,83.17,,46.5,751207.5,182066.85,61550.55,9289.125,9612.225,226816.2,45072.45,1343611.35,DEC-25-FEED5
,WHSE D,46014,Ornales,DEC-25-BLK15,D-20B,MCV 7006,25538,560,20.14,3.6,0.562,0.582,11.78,6.09,82.13,"MCV7006 net kilos of 28,135 - 8.14(MC) and 1.09%(ASH) total of 9.23% deduction = 25,538",48,1225824,514335.32,91936.8,14352.356,14863.116,300837.64,155526.42,2097435.94,DEC-25-BLK15
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE C,46017,Ornales,DEC-25-BLK13,C-17B,MAV9202,21975,620,10.34,2.55,0.578,0.598,12.8,3.77,83.43,,48,1054800,227221.5,56036.25,12701.55,13141.05,281280,82845.75,1833374.25,DEC-25-BLK13
,WHSE D,46017,Llanto,DEC-25-BLK9,D-13A,ALA 9958,16430,395,11.8,2.33,0.581,0.601,13.74,3.22,83.04,,46,755780,193874,38281.9,9545.83,9874.43,225748.2,52904.6,1364347.2,DEC-25-BLK9
CLOSED,WHSE D,46017,Tanilon,DEC-25-BLK4,D-11D,JAO 4111,6705,155,11.94,2.63,0.585,0.605,14.33,2.91,82.76,,45,301725,80057.7,17634.15,3922.425,4056.525,96082.65,19511.55,554905.8,DEC-25-BLK4
CLOSED,WHSE D,46017,Layupan,DEC-25-BLK10,D-20D,NFD 5679,21207,418,14.07,2.81,0.575,0.595,12.14,3.68,84.18,"NFD 5679 net kilos 21,655 - 2.07%(MC) = 21,207",42,890694,298382.49,59591.67,12194.025,12618.165,257452.98,78041.76,1785205.26,DEC-25-BLK10
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE D,46018,Paquibot,DEC-25-BLK14,D-16A,KCA 378,19100,438,11.4,2.37,0.575,0.595,12.66,3.45,83.89,,49,935900,217740,45267,10982.5,11364.5,241806,65895,1602299,DEC-25-BLK14
,WHSE A,46018,Paquibot,DEC-25-BLK16,A-18B,MAN 3625,20200,514,11.67,2.61,0.578,0.598,13.28,3.83,82.89,,49.5,999900,235734,52722,11675.6,12079.6,268256,77366,1674378,DEC-25-BLK16
CLOSED,FEED,46018,Tag-at,DEC-25-FEED6,,AAV 6111,16175,458,10.6,3.17,0.571,0.591,13.59,2.97,83.44,,46.5,752137.5,171455,51274.75,9235.925,9559.425,219818.25,48039.75,1349642,DEC-25-FEED6
IN-USE,WHSE C,46018,Mercado,DEC-25-BLK12,C-17A,MDH 272,10045,269,9.2,3.27,0.562,0.582,14.66,2.44,82.9,,46,462070,92414,32847.15,5645.29,5846.19,147259.7,24509.8,832730.5,DEC-25-BLK12
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46019,Paquibot,DEC-25-BLK16,A-18B,KCA 378,20130,457,11.74,2.6,0.575,0.595,13.28,3.29,83.43,,49,986370,236326.2,52338,11574.75,11977.35,267326.4,66227.7,1679445.9,DEC-25-BLK16
,WHSE A,46019,Paquibot,DEC-25-BLK16,A-18B,AAV 6111,20040,423,11.94,2.44,0.578,0.598,13.04,2.78,84.18,,49,981960,239277.6,48897.6,11583.12,11983.92,261321.6,55711.2,1686967.2,DEC-25-BLK16
CLOSED,WHSE C,46019,Ornales,DEC-25-BLK13,C-17B,LFF 835,11180,317,9.07,3.77,0.581,0.601,14.71,3.51,81.78,,48,536640,101402.6,42148.6,6495.58,6719.18,164457.8,39241.8,914300.4,DEC-25-BLK13
CLOSED,FEED,46019,Mercado,DEC-25-FEED7,,MDH 272,10310,250,9.2,3.88,0.559,0.579,15.34,2.65,82.01,,46,474260,94852,40002.8,5763.29,5969.49,158155.4,27321.5,845523.1,DEC-25-FEED7
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46024,Paquibot,DEC-25-BLK16,A-18B,MAN 3625,21680,458,11.54,2.74,0.575,0.595,12.52,2.73,84.75, PILED IN DECEMBER # 16,49.5,1073160,250187.2,59403.2,12466,12899.6,271433.6,59186.4,1837380,DEC-25-BLK16
,WHSE A,46024,Ornales,JAN-26-BLK1,A-9A,LFF 835,11315,248,9.34,3.81,0.578,0.598,13.13,3.69,83.18,,48,543120,105682.1,43110.15,6540.07,6766.37,148565.95,41752.35,941181.7,JAN-26-BLK1
,WHSE A,46024,Ornales,JAN-26-BLK1,A-9A,MAV9202,21255,562,9.67,3.94,0.559,0.579,13.66,3.77,82.57,,48,1020240,205535.85,83744.7,11881.545,12306.645,290343.3,80131.35,1755025.35,JAN-26-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46025,Paquibot,JAN-26-BLK2,A-18A,AAV 6111,18170,412,11.27,2.73,0.578,0.598,13.6,3.55,82.85,,49,890330,204775.9,49604.1,10502.26,10865.66,247112,64503.5,1505384.5,JAN-26-BLK2
,WHSE A,46025,Paquibot,JAN-26-BLK2,A-18A,CAL 7622,6920,186,11.87,2.61,0.581,0.601,11.78,3.94,84.28,,49.5,342540,82140.4,18061.2,4020.52,4158.92,81517.6,27264.8,583217.6,JAN-26-BLK2
CLOSED,FEED,46025,Tag-at,JAN-26-FEED1,,KCA 378,16770,452,12,3.81,0.575,0.595,13.79,2.78,83.43,,46.5,779805,201240,63893.7,9642.75,9978.15,231258.3,46620.6,1399121.1,JAN-26-FEED1
,WHSE A,46025,Ornales,JAN-26-BLK1,A-9A,LFF 835,13095,332,9.4,3.17,0.585,0.605,14.52,3.7,81.78,,48,628560,123093,41511.15,7660.575,7922.475,190139.4,48451.5,1070909.1,JAN-26-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46027,Paquibot,JAN-26-BLK2,A-18A,MAN 3625,22190,461,12.67,2.44,0.575,0.595,14.12,3.68,82.2,"MAN3625 net kilos of 22,340 - .67%(MC) = 22,190",49.5,1098405,281147.3,54143.6,12759.25,13203.05,313322.8,81659.2,1824018,JAN-26-BLK2
,WHSE A,46027,Paquibot,JAN-26-BLK2,A-18A,KCA 378,16800,420,11.74,2.51,0.575,0.595,12.25,2.75,85,,49,823200,197232,42168,9660,9996,205800,46200,1428000,JAN-26-BLK2
CLOSED,WHSE D,46027,Llanto,DEC-25-BLK4,D-11D,ALA 9958,25365,535,12,2.5,0.578,0.598,13.56,2.86,83.58, PILED IN DECEMBER # 4,46,1166790,304380,63412.5,14660.97,15168.27,343949.4,72543.9,2120006.7,DEC-25-BLK4
IN-USE,WHSE D,46027,Tanilon,NOV-25-BLK8,D-18D,MAR2499,4828,110,13.87,2.11,0.585,0.605,15.77,2.44,81.79,"MAR2499 net kilos of 4,920 - 1.87%(MC) = 4,828 / PILE IN NOVEMBER # 8",45,217260,66964.36,10187.08,2824.38,2920.94,76137.56,11780.32,394882.12,NOV-25-BLK8
,WHSE D,46027,Lacoto,JAN-26-BLK4,D-18C,NEV 8612,15802,439,13.8,2.4,0.581,0.601,12.44,4.02,83.54,"NEV 8612 net kilos of 19,295 -496 KILOS of (MC dedeuction) = 18,799",43,679486,218067.6,37924.8,9180.962,9497.002,196576.88,63524.04,1320099.08,JAN-26-BLK4
CLOSED,WHSE A,46027,Lacoto,JAN-26-SUNDRY2,A-3C,,2531,85,10.34,2.4,0.581,0.601,12.44,4.02,83.54,FINAL SUNDRY WT,43,108833,26170.54,6074.4,1470.511,1521.131,31485.64,10174.62,211439.74,JAN-26-SUNDRY2
CLOSED,FEED,46027,Tag-at,JAN-26-FEED2,,AAV 6111,18520,461,11.4,3.18,0.571,0.591,13.81,3.94,82.25,,46.5,861180,211128,58893.6,10574.92,10945.32,255761.2,72968.8,1523270,JAN-26-FEED2
,WHSE A,46027,Ornales,JAN-26-BLK1,A-9A,LFF 835,13205,355,9.2,3.48,0.581,0.601,14.76,2.88,82.36,,48,633840,121486,45953.4,7672.105,7936.205,194905.8,38030.4,1087563.8,JAN-26-BLK1
,WHSE A,46027,Ornales,JAN-26-BLK3,A-9B,ANA9156,5545,110,9.27,3.76,0.565,0.585,11.49,4.19,84.32,,48,266160,51402.15,20849.2,3132.925,3243.825,63712.05,23233.55,467554.4,JAN-26-BLK3
,WHSE D,46027,Layupan,NOV-25-BLK17,D-15B,NET 6084,23077,541,14.07,2.81,0.568,0.588,13.78,3.55,82.67,"NET 6084 net kilos of 23,565 - 2.07%(MC) = 23,077 / PILED IN NOVEMBER # 17",42,969234,324693.39,64846.37,13107.736,13569.276,318001.06,81923.35,1907775.59,NOV-25-BLK17
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46028,Paquibot,JAN-26-BLK5,A-17B,KCA 378,17775,430,11.8,2.61,0.578,0.598,12.41,3.98,83.61,,49,870975,209745,46392.75,10273.95,10629.45,220587.75,70744.5,1486167.75,JAN-26-BLK5
,WHSE A,46028,Mercado,JAN-26-BLK1,A-9A,MDH 272,10140,264,9.8,2.8,0.575,0.595,13.64,3.73,82.63,,46,466440,99372,28392,5830.5,6033.3,138309.6,37822.2,837868.2,JAN-26-BLK1
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46029,Paquibot,JAN-26-BLK5,A-17B,AAV 6111,19870,432,12.2,2.41,0.575,0.595,12.68,3.88,83.44,"AAV 6111 net kilos of 19,910 - .20%(MC) = 19,870",49,973630,242414,47886.7,11425.25,11822.65,251951.6,77095.6,1657952.8,JAN-26-BLK5
,WHSE A,46029,Paquibot,JAN-26-BLK5,A-17B,MAN 3625,18665,507,11.94,2.63,0.581,0.601,14.24,3.04,82.72,,49.5,923917.5,222860.1,49088.95,10844.365,11217.665,265789.6,56741.6,1543968.8,JAN-26-BLK5
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46030,Paquibot,JAN-26-BLK6,A-17A,AAV 6111,18505,475,11.74,2.71,0.575,0.595,13.61,3.28,83.11,,49,906745,217248.7,50148.55,10640.375,11010.475,251853.05,60696.4,1537950.55,JAN-26-BLK6
,WHSE D,46030,Bagiuo/ Tipalan,JAN-26-BLK7,D-16C,JEM 960,5267,128,12.07,2.22,0.581,0.601,13.78,2.49,83.73,"JEM 960 net kilos of 5,835 - 5.14%MC (DEDUCTION OF 15 WET SACKS) = 5,803",45,237015,63572.69,11692.74,3060.127,3165.467,72579.26,13114.83,441005.91,JAN-26-BLK7
CLOSED,WHSE A,46030,Bagiuo/ Tipalan,JAN-26-SUNDRY1,A-3B,,556,15,9.8,2.22,0.581,0.601,13.78,2.49,83.73,,45,25020,5448.8,1234.32,323.036,334.156,7661.68,1384.44,46553.88,JAN-26-SUNDRY1
CLOSED,FEED,46030,Tag-at,JAN-26-FEED3,,KCA 378,17550,488,11.07,3.61,0.581,0.601,14.22,3.89,81.89,,46.5,816075,194278.5,63355.5,10196.55,10547.55,249561,68269.5,1437169.5,JAN-26-FEED3
CLOSED,WHSE D,46030,Layupan,JAN-26-BLK8,D-17D,NFD 5679,15329,365,13.8,2.67,0.571,0.591,11.94,3.95,84.11,"NHD 5979 net kilos of 15,610 - 1.80%(MC) = 15,329",42,643818,211540.2,40928.43,8752.859,9059.439,183028.26,60549.55,1289322.19,JAN-26-BLK8
,WHSE A,46030,Ornales,JAN-26-BLK3,A-9B,LFF 835,12170,275,9.54,3.41,0.578,0.598,15.54,2.75,81.71,,48,584160,116101.8,41499.7,7034.26,7277.66,189121.8,33467.5,994410.7,JAN-26-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46031,Paquibot,JAN-26-BLK6,A-17A,AAV 6111,19220,478,12.8,2.15,0.578,0.598,11.68,3.5,84.82,"AAV 6111 net kilos of 19,375 - .80%(MC) = 19,220",49,941780,246016,41323,11109.16,11493.56,224489.6,67270,1630240.4,JAN-26-BLK6
CLOSED,FEED,46031,Paquibot,JAN-26-FEED4,,MAN 3625,21095,534,11.87,2.61,0.575,0.595,13.44,2.87,83.69,,49.5,1044202.5,250397.65,55057.95,12129.625,12551.525,283516.8,60542.65,1765440.55,JAN-26-FEED4
,WHSE A,46031,Ornales,JAN-26-BLK3,A-9B,LFF 835,11195,345,10.14,3.11,0.578,0.598,13.38,2.56,84.06,,48,537360,113517.3,34816.45,6470.71,6694.61,149789.1,28659.2,941051.7,JAN-26-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46032,Paquibot,JAN-26-BLK6,A-17A,KCA 378,17626,441,12.67,2.43,0.578,0.598,13.14,3.73,83.13,"KCA 378 net kilos of 17,745- .67 %(MC) =17,626",49,863674,223321.42,42831.18,10187.828,10540.348,231605.64,65744.98,1465249.38,JAN-26-BLK6
,WHSE A,46032,Paquibot,JAN-26-BLK6,A-17A,AAV 6111,20074,419,12.8,2.33,0.575,0.595,12.47,3.58,83.95,"AAV 6111 net kilos of 20,235- .80 %(MC) =20,074",49,983626,256947.2,46772.42,11542.55,11944.03,250322.78,71864.92,1685212.3,JAN-26-BLK6
,WHSE A,46032,Mercado,JAN-26-BLK3,A-9B,ABK 1806,24290,532,10.6,3.88,0.562,0.582,14.68,2.98,82.34,,46,1117340,257474,94245.2,13650.98,14136.78,356577.2,72384.2,2000038.6,JAN-26-BLK3
IN-USE,WHSE D,46032,Ecito,JAN-26-BLK9,D-20C,ALA 8238,18369,432,15.27,2.53,0.585,0.605,15.44,3.67,80.89,"ALA 8238 net kilos of 18,990 - 3.27%(MC) = 18,369",45,826605,280494.63,46473.57,10745.865,11113.245,283617.36,67414.23,1485868.41,JAN-26-BLK9
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46034,Paquibot,JAN-26-BLK5,A-17B,KCA 378,17470,441,12.14,2.61,0.579,0.599,12.08,2.58,85.34,"KCA 378 net kilos of 17,495- .14 %(MC) =17,470",49,856030,212085.8,45596.7,10115.13,10464.53,211037.6,45072.6,1490889.8,JAN-26-BLK5
,WHSE D,46034,Bagiuo/ Tipalan,JAN-26-BLK7,D-16C,JEM 960,6050,160,12.27,2.33,0.581,0.601,14.85,3.49,81.66,"JEM 960 net kilos of 6,095 - 4.41%MC (DEDUCTION OF 19 WET SACKS) = 6,050",45,272250,74233.5,14096.5,3515.05,3636.05,89842.5,21114.5,494043,JAN-26-BLK7
CLOSED,WHSE D,46034,Layupan,JAN-26-BLK8,D-17D,NET 6084,9382,210,14.47,2.41,0.571,0.591,11.68,3.88,84.44,"NET 6084 net kilos of 9,620 - 2.47%(MC) = 9,382 ",42,394044,135757.54,22610.62,5357.122,5544.762,109581.76,36402.16,792216.08,JAN-26-BLK8
,WHSE A,46034,Ornales,JAN-26-BLK3,A-9B,LFF 835,11455,340,10.47,3.47,0.578,0.598,13.46,2.7,83.84,,49,561295,119933.85,39748.85,6620.99,6850.09,154184.3,30928.5,960387.2,JAN-26-BLK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,FEED,46035,Tag-at,JAN-26-FEED5,,AAV 6111,16365,446,10.54,2.73,0.571,0.591,14.66,3.14,82.2,,46.5,760972.5,172487.1,44676.45,9344.415,9671.715,239910.9,51386.1,1345203,JAN-26-FEED5
,WHSE A,46035,Ornales,JAN-26-BLK10,A-9C,MAV9202,21060,611,9.4,2.77,0.581,0.601,13.19,3.85,82.96,,49,1031940,197964,58336.2,12235.86,12657.06,277781.4,81081,1747137.6,JAN-26-BLK10
,WHSE D,46035,Llanto,JAN-26-BLK11,D-12D,ALA 9958,20491,461,12.07,2.61,0.578,0.598,13.42,2.56,84.02,"ALA 9958 net kilos of 20,505 - .07%(MC) = 20,491",46,942586,247326.37,53481.51,11843.798,12253.618,274989.22,52456.96,1721653.82,JAN-26-BLK11
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46036,Paquibot,JAN-26-BLK12,A-17C,AAV 6111,18705,445,11.74,2.61,0.578,0.598,12.45,3.33,84.22,,49,916545,219596.7,48820.05,10811.49,11185.59,232877.25,62287.65,1575335.1,JAN-26-BLK12
,WHSE D,46036,Tanilon,JAN-26-BLK13,D-16B,JAO 4111,7459,145,12.54,3.13,0.581,0.601,14.19,4.78,81.03,"JAO 4111 net kilos of 7,500 - .54%(MC) = 7,459",45,335655,93535.86,23346.67,4333.679,4482.859,105843.21,35654.02,604402.77,JAN-26-BLK13
,WHSE D,46036,Nazareno,JAN-26-BLK13,D-16B,RKX 173,10434,282,13.2,2.59,0.575,0.595,11.38,3.46,85.16,"RKX 173 net kilos of 10,610 - 10.47%(MC) 176 kilos = 10,434",43.5,453879,137728.8,27024.06,5999.55,6208.23,118738.92,36101.64,888559.44,JAN-26-BLK13
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46037,Ornales,JAN-26-BLK10,A-9C,MAV9202,22020,558,9.87,3.88,0.556,0.576,12.43,3.94,83.63,,49,1078980,217337.4,85437.6,12243.12,12683.52,273708.6,86758.8,1841532.6,JAN-26-BLK10
,WHSE A,46037,Ornales,JAN-26-BLK10,A-9C,CAO 7817,5700,326,7.94,3.65,0.568,0.588,13.38,2.65,83.97,,49,279300,45258,20805,3237.6,3351.6,76266,15105,478629,JAN-26-BLK10
,WHSE A,46037,Ornales,JAN-26-BLK10,A-9C,MAT 6591,2881,105,12.14,3.47,0.571,0.591,13.94,2.48,83.58,"MAT6591  net kilos of 2,885 - .14%(MC) = 2,881 ",49,141169,34975.34,9997.07,1645.051,1702.671,40161.14,7144.88,240793.98,JAN-26-BLK10
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46038,Paquibot,JAN-26-BLK12,A-17C,AAV 6111,18335,458,11.24,2.6,0.575,0.595,13.75,3.87,82.38,,49,898415,206085.4,47671,10542.625,10909.325,252106.25,70956.45,1510437.3,JAN-26-BLK12
,WHSE D,46038,Lacoto,JAN-26-BLK4,D-18C,MAV 8612,16731,433,14.27,2.71,0.575,0.595,11.39,3.93,84.68,"NEV 8612 net kilos of 17,120 -2.27% (MC ) = 16,731 ",43,719433,238751.37,45341.01,9620.325,9954.945,190566.09,65752.83,1416781.08,JAN-26-BLK4
,WHSE D,46038,Maranio,JAN-26-BLK11,D-12D,CTX 146,19985,576,10.87,3.91,0.568,0.588,15.49,2.78,81.73,,45,899325,217236.95,78141.35,11351.48,11751.18,309567.65,55558.3,1633374.05,JAN-26-BLK11
CLOSED,FEED,46038,Tag-at,JAN-26-FEED6,,KCA 378,16700,461,10.94,3.55,0.571,0.591,14.3,3.44,82.26,FEEDING,46.5,776550,182698,59285,9535.7,9869.7,238810,57448,1373742,JAN-26-FEED6
,WHSE A,46038,Ornales,JAN-26-BLK10,A-9C,LFF 835,10935,363,9.94,2.94,0.581,0.601,12.44,3.04,84.52,,49,535815,108693.9,32148.9,6353.235,6571.935,136031.4,33242.4,924226.2,JAN-26-BLK10
,WHSE A,46038,Mercado,JAN-26-BLK14,A-8A,MAV9202,14555,376,11.2,3.71,0.562,0.582,13.4,3.88,82.72,,46.75,680446.25,163016,53999.05,8179.91,8471.01,195037,56473.4,1203989.6,JAN-26-BLK14
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,WHSE A,46039,Paquibot,JAN-26-BLK12,A-17C,KCA 378,17650,425,11.67,2.68,0.571,0.591,12.25,3.39,84.36,,49,864850,205975.5,47302,10078.15,10431.15,216212.5,59833.5,1488954,JAN-26-BLK12
